permit_id,year,file_date,issue_date,permit_subtype,job_description,job_value,total_fees_paid,ward,neighborhood,latitude,longitude
B24012211,2024,2024-04-24,2024-05-03,Residential,Alteration,300,70.5,6,Kinsman,41.4683829113097,-81.6160551022625
B24012726,2024,2024-04-30,2024-05-03,Residential,Alteration,50000,292.7,15,Edgewater,41.4852939150654,-81.7623410557729
B24012252,2024,2024-04-24,2024-05-03,Residential,Alteration,300,70.5,13,Old Brooklyn,41.4353709217869,-81.7106360758391
B24012884,2024,2024-05-01,2024-05-03,Residential,Alteration,15805,121,17,Kamm's,41.4532269233131,-81.8129345428534
B24012906,2024,2024-05-01,2024-05-03,Residential,Demolition,21200,110.9,4,Mount Pleasant,41.4664569108143,-81.5978931080223
B24012539,2024,2024-04-26,2024-05-02,Commercial,Tent-Stage,7980.25,359.6,5,Downtown,41.4992439085038,-81.6769175809423
B24013055,2024,2024-05-02,2024-05-02,Residential,Alteration,5300,70.5,10,Euclid-Green,41.5551248927279,-81.5584596128534
B24012601,2024,2024-04-29,2024-05-02,Residential,Alteration,985,70.5,17,Kamm's,41.4642789204538,-81.795150547412
B24012999,2024,2024-05-02,2024-05-02,Residential,Alteration,6600,75.55,2,Broadway-Slavic Village,41.4376659173425,-81.6245961021646
B24007864,2024,2024-03-14,2024-05-02,Residential,Fence-Garage-Deck-Pool,5600,90.7,10,Euclid-Green,41.5505168933027,-81.5527176150079
B24012674,2024,2024-04-29,2024-05-02,Residential,Alteration,23394,161.4,10,Glenville,41.5430108970358,-81.6031356000695
B24012650,2024,2024-04-29,2024-05-02,Residential,Alteration,5000,70.5,10,Collinwood-Nottingham,41.5637918911565,-81.5587701120387
B24012728,2024,2024-04-30,2024-05-02,Commercial,Alteration,3800,325.1,4,Buckeye-Shaker Square,41.4870759067342,-81.5914716082997
B24013002,2024,2024-05-02,2024-05-02,Residential,Alteration,6800,75.55,3,Tremont,41.4808209121444,-81.6826055807157
B24012829,2024,2024-04-30,2024-05-02,Residential,Alteration,10465,95.75,16,Bellaire-Puritas,41.4270819278269,-81.8070620468299
B24013105,2024,2024-05-02,2024-05-02,Residential,Alteration,16058.83,126.05,4,Buckeye-Woodhill,41.4797589092301,-81.6161766012849
B24013012,2024,2024-05-02,2024-05-02,Residential,Alteration,10500,95.75,11,Jefferson,41.4581679205562,-81.7735010545867
B24010977,2024,2024-04-12,2024-05-02,Commercial,Alteration,32475,680.45,15,Detroit Shoreway,41.486257585291,-81.7215324303695
B24013015,2024,2024-05-02,2024-05-02,Residential,Alteration,7500,80.6,1,Lee-Seville,41.4368019145598,-81.561560121672
B24006939,2024,2024-03-06,2024-05-02,Commercial,Alteration,4905,325.1,17,Kamm's,41.4472689245983,-81.8170655420761
B24003158,2024,2024-02-01,2024-05-02,Commercial,Alteration,16597,453.85,3,Tremont,41.4799119125765,-81.6882755790433
B24013050,2024,2024-05-02,2024-05-02,Residential,Demolition,7345,141.2,14,Stockyards,41.4572859181682,-81.7191410714055
B24009743,2024,2024-04-01,2024-05-02,Residential,Alteration,10485,95.75,16,Bellaire-Puritas,41.433282925871,-81.7896020516915
B24013100,2024,2024-05-02,2024-05-02,Residential,Alteration,10500,95.75,6,Buckeye-Shaker Square,41.4852939073142,-81.5968941067744
B24011609,2024,2024-04-18,2024-05-02,Residential,Alteration,8000,80.6,10,Collinwood-Nottingham,41.5703798896068,-81.5514081137651
B24012641,2024,2024-04-29,2024-05-02,Residential,Alteration,11227,100.8,12,Old Brooklyn,41.431716921714,-81.6947645810309
B24012980,2024,2024-05-02,2024-05-02,Residential,Demolition,12900,90.7,4,Mount Pleasant,41.4697329104034,-81.6019566064986
B24004410,2024,2024-02-14,2024-05-02,Commercial,Alteration,724500,11495.45,3,Downtown,41.5021599081808,-81.6814175793131
B24012752,2024,2024-04-30,2024-05-02,Residential,Alteration,31126,201.8,13,Old Brooklyn,41.4378999210657,-81.7051370773242
B24003155,2024,2024-02-01,2024-05-02,Commercial,Alteration,8727,345.7,3,Tremont,41.4800649125514,-81.6883385790112
B24012823,2024,2024-04-30,2024-05-02,Residential,Alteration,30542,196.75,16,Jefferson,41.4642609198466,-81.7821545514159
B24013060,2024,2024-05-02,2024-05-02,Residential,Alteration,6500,75.55,1,Lee-Harvard,41.4525069121758,-81.5722431170837
B24012950,2024,2024-05-01,2024-05-01,Residential,Alteration,9700,90.7,6,Buckeye-Woodhill,41.4856449080767,-81.6145791012908
B24012519,2024,2024-04-26,2024-05-01,Residential,Alteration,29000,186.65,6,Kinsman,41.4684909115863,-81.6223956002984
B24012948,2024,2024-05-01,2024-05-01,Residential,Alteration,12610,105.85,6,Buckeye-Woodhill,41.4862659078423,-81.6120006020348
B24012521,2024,2024-04-26,2024-05-01,Residential,Alteration,30000,191.7,16,Jefferson,41.4544689218375,-81.7863620509327
B24004661,2024,2024-02-15,2024-05-01,Commercial,Alteration,303561,4991,7,Hough,41.5045719059484,-81.6431945908991
B24012898,2024,2024-05-01,2024-05-01,Residential,Fence-Garage-Deck-Pool,4000,90.7,17,Kamm's,41.4614169211998,-81.7998755461945
B24012876,2024,2024-05-01,2024-05-01,Residential,Fence-Garage-Deck-Pool,5600,90.7,16,Bellaire-Puritas,41.4269019274865,-81.7991060492941
B24012280,2024,2024-04-25,2024-05-01,Residential,Alteration,5767,70.5,2,Union-Miles,41.4536139125728,-81.585104113026
B24012391,2024,2024-04-25,2024-05-01,Residential,Alteration,3845,70.5,1,Lee-Harvard,41.4518319118995,-81.5636661197846
B24012327,2024,2024-04-25,2024-05-01,Residential,Alteration,3350,70.5,16,Jefferson,41.4592209206648,-81.7799225525216
B24012481,2024,2024-04-26,2024-05-01,Residential,Alteration,14000,110.9,13,Old Brooklyn,41.4247509227505,-81.6896075831951
B24012881,2024,2024-05-01,2024-05-01,Residential,Fence-Garage-Deck-Pool,1600,90.7,17,Kamm's,41.4547839228641,-81.8094470437979
B24012499,2024,2024-04-26,2024-05-01,Residential,Alteration,1600,70.5,1,Lee-Seville,41.4327249155911,-81.5676261201369
B24012513,2024,2024-04-26,2024-05-01,Residential,Alteration,2100,70.5,9,Glenville,41.5290609003904,-81.6202490959464
B24011939,2024,2024-04-23,2024-05-01,Residential,Alteration,18537,136.15,8,North Shore Collinwood,41.583933887277,-81.5545986116548
B24012110,2024,2024-04-23,2024-05-01,Residential,Alteration,4000,70.5,13,Old Brooklyn,41.4380619213856,-81.7126025750107
B24012706,2024,2024-04-30,2024-04-30,Residential,Alteration,29000,186.65,17,Kamm's,41.4600219219955,-81.8113730427699
B24011393,2024,2024-04-17,2024-04-30,Residential,Alteration,30556,196.75,15,Detroit Shoreway,41.4799389145231,-81.7299005662127
B24010989,2024,2024-04-12,2024-04-30,Commercial,Alteration,40000,891.6,7,Goodrich-Kirtland Pk,41.5164609043054,-81.6545885863995
B24012318,2024,2024-04-25,2024-04-30,Residential,Alteration,2746,70.5,10,Collinwood-Nottingham,41.5565738937831,-81.5866701040254
B24012753,2024,2024-04-30,2024-04-30,Residential,Alteration,5121,70.5,11,West Boulevard,41.4598869199436,-81.7671560563984
B24011046,2024,2024-04-12,2024-04-30,Commercial,Temporary Use Special Event,0,493.5,10,Goodrich-Kirtland Pk,41.5221939032714,-81.6549170858225
B24012242,2024,2024-04-24,2024-04-30,Residential,Alteration,300,70.5,17,Kamm's,41.4588789221261,-81.8096990433803
B24011045,2024,2024-04-12,2024-04-30,Commercial,Temporary Use Special Event,0,493.5,10,Goodrich-Kirtland Pk,41.5221939032714,-81.6549170858225
B24012720,2024,2024-04-30,2024-04-30,Residential,Alteration,10000,90.7,11,Edgewater,41.4797319161019,-81.7627325561142
B24012788,2024,2024-04-30,2024-04-30,Residential,Alteration,10000,90.7,17,Kamm's,41.4489879244193,-81.819954541044
B24012411,2024,2024-04-25,2024-04-29,Residential,Demolition,7691,90.7,9,Glenville,41.5231119011814,-81.6138860984026
B24012287,2024,2024-04-25,2024-04-29,Residential,Alteration,15961,121,11,West Boulevard,41.4581139199083,-81.7594835589087
B24012414,2024,2024-04-25,2024-04-29,Residential,Demolition,8691,141.2,6,Fairfax,41.4988659064857,-81.6323495947163
B24012289,2024,2024-04-25,2024-04-29,Residential,Alteration,15140,121,1,Lee-Harvard,41.448168913006,-81.5729766172149
B24012274,2024,2024-04-24,2024-04-29,Residential,Alteration,11000,95.75,6,Buckeye-Woodhill,41.485914907947,-81.6128646017973
B24012011,2024,2024-04-23,2024-04-29,Commercial,Alteration,433125,6875.9,17,Hopkins,41.4111699322154,-81.8384180384974
B24012646,2024,2024-04-29,2024-04-29,Residential,Alteration,12500,105.85,3,West Boulevard,41.4683379168696,-81.7346300657175
B24012419,2024,2024-04-25,2024-04-29,Residential,Demolition,10231,90.7,1,Mount Pleasant,41.4660519100863,-81.5807121133546
B24012681,2024,2024-04-29,2024-04-29,Residential,Alteration,4500,70.5,15,Cudell,41.4751509167651,-81.7589930576465
B24011736,2024,2024-04-19,2024-04-19,Residential,Demolition,7146,90.7,12,Broadway-Slavic Village,41.4460449166955,-81.6436445956014
B24011738,2024,2024-04-19,2024-04-19,Residential,Demolition,9100,90.7,12,Broadway-Slavic Village,41.4569079148663,-81.6471275936305
B24011637,2024,2024-04-19,2024-04-19,Residential,Fence-Garage-Deck-Pool,1500,90.7,17,Kamm's,41.4640539203445,-81.7919465484174
B24010653,2024,2024-04-10,2024-04-10,Residential,Alteration,3640,70.5,1,Union-Miles,41.4425169145961,-81.5848296140254
B24011464,2024,2024-04-17,2024-04-19,Residential,Alteration,3873,70.5,15,Detroit Shoreway,41.4861129132832,-81.7275695664188
B24014291,2024,2024-05-14,2024-05-16,Residential,Alteration,1551.12,70.5,2,Union-Miles,41.4582129128229,-81.6085266054237
B24012141,2024,2024-04-24,2024-04-29,Residential,Alteration,10770,95.75,2,Union-Miles,41.4521739133383,-81.5958456098323
B24014469,2024,2024-05-16,2024-05-16,Commercial,Tent-Stage,3000,102.1,3,Downtown,41.4955359095749,-81.6852830786707
B24009999,2024,2024-04-03,2024-04-10,Residential,Alteration,10649,95.75,15,Detroit Shoreway,41.4840519138897,-81.7324520650853
B24011302,2024,2024-04-16,2024-04-19,Residential,Alteration,23296.05,161.4,3,Clark-Fulton,41.4692289157183,-81.713556572137
B24009995,2024,2024-04-03,2024-04-10,Residential,Alteration,25561.6,171.5,17,Kamm's,41.4595899221444,-81.8128580423486
B24010551,2024,2024-04-09,2024-04-29,Residential,Demolition,9499,141.2,9,Glenville,41.5264959003608,-81.609588599448
B24004273,2024,2024-02-13,2024-04-18,Commercial,Fence,4800,195.1,2,Union-Miles,41.4556893007688,-81.6233700400137
B24011533,2024,2024-04-18,2024-05-16,Commercial,Alteration,70000,1252.1,15,Detroit Shoreway,41.4758953967388,-81.7301304994887
B24012637,2024,2024-04-29,2024-04-29,Residential,Fence-Garage-Deck-Pool,4025,90.7,17,Kamm's,41.4554859226774,-81.8082095441207
B24011508,2024,2024-04-18,2024-04-18,Residential,Fence-Garage-Deck-Pool,6700,90.7,17,Kamm's,41.4666729198402,-81.7914200483621
B24013460,2024,2024-05-07,2024-05-16,Residential,Alteration,3350,70.5,1,Lee-Harvard,41.4563319114442,-81.5716041169654
B24012420,2024,2024-04-25,2024-04-29,Residential,Demolition,6211,141.2,5,Broadway-Slavic Village,41.4641529138666,-81.6541520908662
B24013360,2024,2024-05-06,2024-05-16,Commercial,Temporary Use Special Event,0,71.2,7,Goodrich-Kirtland Pk,41.5081089065148,-81.6691100826143
B24012417,2024,2024-04-25,2024-04-29,Residential,Demolition,9491,161.4,15,Detroit Shoreway,41.4758079154077,-81.7326320657137
B24007926,2024,2024-03-14,2024-04-10,Commercial,Alteration,25000,618.65,5,Downtown,41.4954819094329,-81.682043079674
B24012418,2024,2024-04-25,2024-04-29,Residential,Demolition,7391,141.2,10,Glenville,41.5388618977214,-81.6015606008996
B24009893,2024,2024-04-02,2024-04-18,Residential,Fence-Garage-Deck-Pool,23000,141.2,16,Jefferson,41.445540923463,-81.7861505517382
B24014533,2024,2024-05-16,2024-05-16,Residential,Alteration,26000,171.5,15,Cudell,41.4690489177887,-81.7569950587683
B24011311,2024,2024-04-16,2024-04-18,Commercial,Alteration,28000,603.2,8,North Shore Collinwood,41.5835918871038,-81.5495631132381
B24012580,2024,2024-04-29,2024-04-29,Residential,Alteration,10000,90.7,17,Kamm's,41.4498789237364,-81.8088935443755
B24004891,2024,2024-02-16,2024-04-10,Residential,Alteration,10000,90.7,17,Kamm's,41.4367569263254,-81.8128400442491
B24014493,2024,2024-05-16,2024-05-16,Residential,Alteration,8920,85.65,11,West Boulevard,41.4589509199583,-81.7638170575045
B24009701,2024,2024-04-01,2024-04-29,Residential,Establish Use,17000,126.05,17,Kamm's,41.441760925774,-81.8206160414401
B24014354,2024,2024-05-15,2024-05-16,Commercial,Alteration,1500,325.1,7,Downtown,41.5046799078879,-81.6850085779969
B24011517,2024,2024-04-18,2024-04-18,Residential,Fence-Garage-Deck-Pool,2000,90.7,7,St.Clair-Superior,41.5222209025023,-81.6386090908501
B24014287,2024,2024-05-14,2024-05-16,Residential,Alteration,11970,100.8,4,Mount Pleasant,41.4588789121179,-81.5960481092167
B24012413,2024,2024-04-25,2024-04-29,Residential,Demolition,7891,141.2,4,Buckeye-Shaker Square,41.4796779085434,-81.60116910592
B24007446,2024,2024-03-11,2024-04-18,Commercial,Fence,6900,195.1,14,Tremont,41.469228915062,-81.6995525764525
B24010666,2024,2024-04-10,2024-04-10,Residential,Alteration,7000,75.55,8,Collinwood-Nottingham,41.5606598920958,-81.5665956098828
B24014540,2024,2024-05-16,2024-05-16,Residential,Alteration,80000,444.2,15,Cudell,41.4755289163326,-81.7512530599996
B24010595,2024,2024-04-09,2024-04-18,Residential,Alteration,6566,75.55,1,Lee-Harvard,41.4433809132131,-81.5585766220505
B24010683,2024,2024-04-10,2024-04-10,Residential,Alteration,3000,70.5,3,Stockyards,41.4687249163779,-81.7256570684501
B24010660,2024,2024-04-10,2024-04-10,Commercial,Alteration,7500,325.1,3,Tremont,41.4799119125917,-81.6885995789434
B24010454,2024,2024-04-09,2024-04-18,Residential,Alteration,6145,75.55,17,Kamm's,41.4492039240399,-81.8127230432524
B24011252,2024,2024-04-16,2024-04-18,Residential,Demolition,7900,90.7,10,Collinwood-Nottingham,41.5464218956123,-81.5860626050552
B24011506,2024,2024-04-18,2024-04-18,Residential,Fence-Garage-Deck-Pool,4900,90.7,3,Ohio City,41.4804789139877,-81.7205945690356
B24013232,2024,2024-05-03,2024-05-16,Commercial,Tent-Stage,3000,102.1,3,Downtown,41.5042929084402,-81.6952775748632
B24010507,2024,2024-04-09,2024-04-09,Residential,Alteration,5900,70.5,2,Union-Miles,41.4554589122516,-81.5854731127601
B24010516,2024,2024-04-09,2024-04-09,Residential,Demolition,13000,141.2,10,Glenville,41.5426688971203,-81.6036035999534
B24006064,2024,2024-02-28,2024-04-18,Commercial,Alteration,241070,4177.3,3,Ohio City,41.4838269125797,-81.7036430739822
B24010651,2024,2024-04-10,2024-04-26,Residential,Alteration,9828,90.7,4,Buckeye-Shaker Square,41.4773289083868,-81.5886006099905
B24011510,2024,2024-04-18,2024-04-18,Residential,Alteration,36000,222,17,Kamm's,41.4580599225538,-81.8156075416291
B24014361,2024,2024-05-15,2024-05-15,Residential,Alteration,8200,85.65,4,Mount Pleasant,41.4698499098691,-81.5909766098753
B24012158,2024,2024-04-24,2024-04-26,Residential,Alteration,8000,80.6,12,Old Brooklyn,41.4318429215196,-81.6911015821491
B24014080,2024,2024-05-13,2024-05-15,Commercial,Correct Violation,20000,479.6,8,Collinwood-Nottingham,41.5604618921686,-81.5673786096575
B24003597,2024,2024-02-06,2024-04-09,Commercial,Alteration,6000,325.1,15,Detroit Shoreway,41.4855819132542,-81.7248785672922
B24012497,2024,2024-04-26,2024-04-26,Residential,Alteration,11000,95.75,2,Mount Pleasant,41.4582129114097,-81.5782596147576
B24011518,2024,2024-04-18,2024-04-18,Residential,Fence-Garage-Deck-Pool,4000,90.7,13,Old Brooklyn,41.4237069228728,-81.6881270837374
B24008294,2024,2024-03-19,2024-04-09,Residential,Fence-Garage-Deck-Pool,22000,141.2,2,Union-Miles,41.446674915463,-81.6197406029183
B24009384,2024,2024-03-27,2024-04-26,Residential,Fence-Garage-Deck-Pool,15000,90.7,16,Jefferson,41.4590229210282,-81.7868885503927
B24011520,2024,2024-04-18,2024-04-18,Residential,Fence-Garage-Deck-Pool,2000,90.7,3,Ohio City,41.485212912646404,-81.7104785717606
B24014391,2024,2024-05-15,2024-05-15,Residential,Alteration,25400,171.5,17,Kamm's,41.4602289216817,-81.805500544561
B24005148,2024,2024-02-21,2024-05-15,Commercial,Alteration,3300000,41679.6,3,Downtown,41.5060569083175,-81.6995435734017
B24014341,2024,2024-05-15,2024-05-15,Residential,Alteration,7925,80.6,2,Broadway-Slavic Village,41.4425889166964,-81.630099600062
B24011521,2024,2024-04-18,2024-04-18,Residential,Fence-Garage-Deck-Pool,9000,90.7,10,Glenville,41.5477628962158,-81.6041930993488
B24012535,2024,2024-04-26,2024-04-26,Residential,Alteration,8500,85.65,2,Mount Pleasant,41.4635049105427,-81.5804826136355
B24014389,2024,2024-05-15,2024-05-15,Residential,Alteration,15855,121,12,Old Brooklyn,41.4397359204379,-81.6989180790885
B24009509,2024,2024-03-28,2024-04-09,Residential,Alteration,20000,141.2,2,Mount Pleasant,41.4606429109246,-81.5774181148168
B24012186,2024,2024-04-24,2024-04-26,Residential,Fence-Garage-Deck-Pool,0,90.7,3,Ohio City,41.4781299140144,-81.7119905718819
B24011249,2024,2024-04-16,2024-04-18,Residential,Demolition,13800,90.7,9,Glenville,41.53473089859,-81.6039636005007
B24010029,2024,2024-04-03,2024-04-09,Residential,Alteration,9919,90.7,17,Kamm's,41.4529119234266,-81.8141225425138
B24011257,2024,2024-04-16,2024-04-18,Residential,Demolition,11650,90.7,10,Glenville,41.537214897749,-81.5957106028413
B24010528,2024,2024-04-09,2024-04-09,Residential,Alteration,6500,75.55,1,Lee-Harvard,41.4450369133757,-81.5685801188289
B24011515,2024,2024-04-18,2024-04-18,Residential,Fence-Garage-Deck-Pool,6000,90.7,11,West Boulevard,41.4583209194644,-81.7508300615571
B24012177,2024,2024-04-24,2024-04-26,Commercial,Alteration,183500,3013.4,3,Downtown,41.5012419087443,-81.6898505767894
B24013688,2024,2024-05-08,2024-05-15,Commercial,Tent-Stage,38000,102.1,3,Downtown,41.5036359085335,-81.6947015750953
B24008775,2024,2024-03-22,2024-04-26,Residential,Fence-Garage-Deck-Pool,12858,90.7,13,Old Brooklyn,41.4316989219456,-81.6996425795295
B24012532,2024,2024-04-26,2024-04-26,Residential,Alteration,14500,115.95,4,Mount Pleasant,41.4756819095937,-81.6079686041531
B24002550,2024,2024-01-26,2024-04-18,Commercial,Sign,5000,102.4,15,Edgewater,41.4873549149044,-81.7669445541834
B24010540,2024,2024-04-09,2024-04-09,Residential,Alteration,41981,252.3,15,Detroit Shoreway,41.4850239135263,-81.7285010662221
B24012083,2024,2024-04-23,2024-04-26,Residential,Alteration,12437.67,105.85,17,Kamm's,41.4381969260187,-81.8119265444109
B24011251,2024,2024-04-16,2024-04-18,Residential,Demolition,12900,90.7,7,Hough,41.5195029026095,-81.6302750936462
B24012167,2024,2024-04-24,2024-04-26,Residential,Alteration,11865,100.8,17,Kamm's,41.4302769281619,-81.826664040531
B24011514,2024,2024-04-18,2024-04-18,Residential,Fence-Garage-Deck-Pool,1500,90.7,14,Clark-Fulton,41.4615069171292,-81.7134755728016
B24012269,2024,2024-04-24,2024-04-26,Residential,Alteration,9365,90.7,1,Lee-Harvard,41.4552429110033,-81.5578701212913
B24011511,2024,2024-04-18,2024-04-18,Residential,Fence-Garage-Deck-Pool,3600,90.7,17,Kamm's,41.4382779262683,-81.8175560426711
B24009528,2024,2024-03-28,2024-04-18,Commercial,Alteration,73835,1313.9,7,Hough,41.5045719059484,-81.6431945908991
B24010453,2024,2024-04-09,2024-04-18,Residential,Alteration,14640,115.95,17,Kamm's,41.436477926928,-81.824580540658
B24014359,2024,2024-05-15,2024-05-15,Residential,Alteration,13000,105.85,6,Fairfax,41.4897129079673,-81.6281780967604
B24014168,2024,2024-05-14,2024-05-15,Residential,Alteration,5500,70.5,8,North Shore Collinwood,41.5856348871657,-81.5588646101962
B24012529,2024,2024-04-26,2024-04-26,Residential,Alteration,17000,126.05,4,Buckeye-Shaker Square,41.4785979083234,-81.5922231087684
B24013019,2024,2024-05-02,2024-05-15,Residential,Alteration,4459,70.5,9,Glenville,41.5278459007963,-81.624168594838
B24010046,2024,2024-04-03,2024-04-09,Residential,Alteration,10271,95.75,17,Kamm's,41.4277029291521,-81.8377025373469
B24008421,2024,2024-03-20,2024-04-09,Commercial,Tent-Stage,22143,668.6,3,Downtown,41.5060569083175,-81.6995435734017
B24011247,2024,2024-04-16,2024-04-18,Residential,Demolition,11400,90.7,10,St.Clair-Superior,41.5309419008176,-81.6367190907096
B24012026,2024,2024-04-23,2024-04-26,Residential,Alteration,9942,90.7,8,North Shore Collinwood,41.588235886822,-81.5616816091103
B24011494,2024,2024-04-18,2024-04-18,Residential,Alteration,5000,70.5,1,Lee-Harvard,41.4394839138978,-81.557919622574
B24012271,2024,2024-04-24,2024-04-26,Residential,Alteration,12000,100.8,1,Lee-Harvard,41.444721913113,-81.5617086209741
B24011382,2024,2024-04-17,2024-04-17,Residential,Demolition,7900,90.7,12,Broadway-Slavic Village,41.461704914430896,-81.656622590307
B24014371,2024,2024-05-15,2024-05-15,Residential,Alteration,10000,90.7,11,Jefferson,41.4507069220363,-81.7759175544612
B24010793,2024,2024-04-11,2024-04-26,Residential,Fence-Garage-Deck-Pool,2012,90.7,11,Bellaire-Puritas,41.443641923431,-81.7780550543886
B24006811,2024,2024-03-05,2024-04-09,Commercial,Tent-Stage,5200,127.85,3,Downtown,41.4955359095749,-81.6852830786707
B24011362,2024,2024-04-17,2024-04-17,Residential,Alteration,7000,75.55,11,Jefferson,41.4507249217697,-81.7703060561879
B24001470,2024,2024-01-16,2024-04-09,Commercial,Sign,9500,164.2,8,North Shore Collinwood,41.5936538852917,-81.5501571122188
B24012032,2024,2024-04-23,2024-04-26,Residential,Alteration,11967,100.8,17,Kamm's,41.4508509236108,-81.8100095439512
B24003839,2024,2024-02-07,2024-04-26,Commercial,Alteration,2500000,34119.4,7,Hough,41.5188189028355,-81.6324260930394
B24009836,2024,2024-04-02,2024-04-09,Residential,Alteration,5355,70.5,1,Lee-Seville,41.4292959161098,-81.5652501211518
B24012504,2024,2024-04-26,2024-05-15,Residential,Alteration,2392,70.5,9,Glenville,41.5278459007963,-81.624168594838
B24014111,2024,2024-05-13,2024-05-15,Residential,Demolition,10400,141.2,9,Glenville,41.5262709005193,-81.6120950986933
B24009270,2024,2024-03-26,2024-04-09,Commercial,Sign,3500,92.1,7,Goodrich-Kirtland Pk,41.509827905891,-81.6625130845059
B24011446,2024,2024-04-17,2024-04-17,Residential,Alteration,9263,90.7,13,Old Brooklyn,41.4262359227617,-81.695669081205
B24010501,2024,2024-04-09,2024-04-09,Residential,Alteration,8000,80.6,17,Kamm's,41.4580779225701,-81.8160260414987
B24010539,2024,2024-04-09,2024-04-09,Residential,Alteration,6721,75.55,13,Old Brooklyn,41.4388269219061,-81.7267100706015
B24011359,2024,2024-04-17,2024-04-17,Residential,Alteration,22000,151.3,15,Edgewater,41.4843309152307,-81.762107055925
B24010580,2024,2024-04-09,2024-04-09,Residential,Alteration,300,70.5,NA,Glenville,41.54510789617,-81.5928396030727
B24013535,2024,2024-05-07,2024-05-15,Residential,Alteration,13700,110.9,17,Kamm's,41.4294669288158,-81.8374235372864
B24009764,2024,2024-04-01,2024-04-17,Residential,Alteration,7850,80.6,15,Detroit Shoreway,41.4869679128558,-81.7217960681271
B24014360,2024,2024-05-15,2024-05-15,Residential,Alteration,800,70.5,13,Old Brooklyn,41.4255339239506,-81.7183220742845
B24008879,2024,2024-03-25,2024-04-17,Commercial,Sign,1800,92.1,17,Kamm's,41.4493569241874,-81.8164580420898
B24008207,2024,2024-03-18,2024-05-14,Residential,Fence-Garage-Deck-Pool,32000,90.7,15,Detroit Shoreway,41.4875259127262,-81.7212110682611
B24008241,2024,2024-03-18,2024-04-17,Residential,Fence-Garage-Deck-Pool,5690,90.7,8,North Shore Collinwood,41.5877048868723,-81.5606826094629
B24014192,2024,2024-05-14,2024-05-14,Residential,Fence-Garage-Deck-Pool,6430,90.7,1,Lee-Seville,41.4350199147735,-81.5591256225695
B24011420,2024,2024-04-17,2024-04-17,Residential,Demolition,400,90.7,14,Clark-Fulton,41.4631989167083,-81.7111085733908
B24009900,2024,2024-04-02,2024-04-09,Residential,Alteration,5500,70.5,16,Bellaire-Puritas,41.4282339266585,-81.7866635530145
B24011116,2024,2024-04-15,2024-04-17,Residential,Alteration,9328,90.7,8,North Shore Collinwood,41.5730348905143,-81.5811666043574
B24010264,2024,2024-04-05,2024-05-14,Commercial,Alteration,15439,417.8,12,Old Brooklyn,41.4397269196355,-81.6817370843832
B24003552,2024,2024-02-05,2024-04-08,Residential,Alteration,26321.49,176.55,16,Jefferson,41.4540099219989,-81.7880090504635
B24009684,2024,2024-04-01,2024-04-08,Residential,Alteration,15900,121,8,North Shore Collinwood,41.5853378866017,-81.5456571142992
B24009901,2024,2024-04-02,2024-04-08,Residential,Alteration,22174,156.35,16,Jefferson,41.4592299209645,-81.7863395505446
B24009653,2024,2024-03-29,2024-04-17,Commercial,Sign,1930.04,92.1,3,Ohio City,41.4788859141511,-81.7178585700108
B24008175,2024,2024-03-18,2024-04-25,Residential,Fence-Garage-Deck-Pool,3500,90.7,15,Cudell,41.4729639171643,-81.7589660578363
B24009354,2024,2024-03-27,2024-04-05,Residential,Alteration,17950,131.1,16,Kamm's,41.466204919761,-81.787910049482
B24014283,2024,2024-05-14,2024-05-14,Residential,Alteration,8100,85.65,16,Jefferson,41.4489069230877,-81.7912895498766
B24014290,2024,2024-05-14,2024-05-14,Residential,Demolition,3000,121,15,Cudell,41.4751509167651,-81.7589930576465
B24006359,2024,2024-03-01,2024-05-14,Commercial,Alteration,32000,665,7,Goodrich-Kirtland Pk,41.5091889060543,-81.6635030842537
B24005471,2024,2024-02-23,2024-04-17,Residential,Alteration,88000,484.6,3,Tremont,41.4809379123431,-81.6873035792579
B24012265,2024,2024-04-24,2024-04-25,Commercial,Alteration,3000,325.1,2,Broadway-Slavic Village,41.4380799174507,-81.6285381009153
B24011112,2024,2024-04-15,2024-04-17,Residential,Alteration,23000,156.35,11,Jefferson,41.4560889210524,-81.7759580540024
B24011258,2024,2024-04-16,2024-04-16,Residential,Alteration,8000,80.6,14,Clark-Fulton,41.4674829154367,-81.7007225762366
B24005045,2024,2024-02-20,2024-04-05,Commercial,Alteration,30000,654.7,15,Detroit Shoreway,41.4826749138669,-81.726593067005
B24010279,2024,2024-04-05,2024-04-05,Residential,Fence-Garage-Deck-Pool,16500,90.7,1,Lee-Seville,41.4333099160143,-81.5790066165794
B24014268,2024,2024-05-14,2024-05-14,Residential,Alteration,3800,70.5,11,Cudell,41.4701469178988,-81.7636235566353
B24010550,2024,2024-04-09,2024-04-16,Residential,Demolition,10000,161.4,14,Clark-Fulton,41.4639999163321,-81.7062125748332
B24011287,2024,2024-04-16,2024-04-16,Residential,Alteration,24200,166.45,16,Bellaire-Puritas,41.434119926653,-81.8095280454873
B24012363,2024,2024-04-25,2024-04-25,Residential,Alteration,5000,70.5,9,Glenville,41.5365308988172,-81.6158525966832
B24009620,2024,2024-03-29,2024-04-05,Residential,Alteration,8962,85.65,13,Old Brooklyn,41.4272709237941,-81.721782573075
